 year doy hour T1
 2022 24 8 38.0
 2022 24 10 33.3
 2022 24 12 21.3
 2022 24 14 13.6
 2022 24 16 10.2
 2022 24 18 8.5
 2022 24 20 7.9
 2022 24 22 8.3
 2022 25 0 15.7
 2022 25 2 21.3
 2022 25 4 30.1
 2022 25 6 39.2
 2022 25 8 43.7
 2022 25 10 44.3
 2022 25 12 30.8
 2022 25 14 17.3
 2022 25 16 10.1
 2022 25 18 7.8
 2022 25 20 6.9
 2022 25 22 6.6
 2022 26 0 19.1
 2022 26 2 37.2
 2022 26 4 48.9
 2022 26 6 55.5
 2022 26 8 52.5
 2022 26 10 41.6
 2022 26 12 25.7
 2022 26 14 16.2
 2022 26 16 9.0
 2022 26 18 6.8
 2022 26 20 5.9
 2022 26 22 5.9
 2022 27 0 17.4
 2022 27 2 20.0
 2022 27 4 28.6
 2022 27 6 40.5
 2022 27 8 44.4
 2022 27 10 41.8
 2022 27 12 31.1
 2022 27 14 17.1
 2022 27 16 9.6
 2022 27 18 7.7
 2022 27 20 7.0
 2022 27 22 6.8
 2022 28 0 18.1
 2022 28 2 26.5
 2022 28 4 40.8
 2022 28 6 49.8
 2022 28 8 49.6
 2022 28 10 42.2
 2022 28 12 30.8
 2022 28 14 17.4
 2022 28 16 11.9
 2022 28 18 10.3
 2022 28 20 7.5
 2022 28 22 7.4
 2022 29 0 16.6
 2022 29 2 23.1
 2022 29 4 31.6
 2022 29 6 45.4
 2022 29 8 47.2
 2022 29 10 41.1
 2022 29 12 30.7
 2022 29 14 20.2
 2022 29 16 14.0
 2022 29 18 11.1
 2022 29 20 8.4
 2022 29 22 8.0
 2022 30 0 21.5
 2022 30 2 27.9
 2022 30 4 32.9
 2022 30 6 41.1
 2022 30 8 43.7
 2022 30 10 40.3
 2022 30 12 33.8
 2022 30 14 20.1
 2022 30 16 14.5
 2022 30 18 10.4
 2022 30 20 6.8
 2022 30 22 6.7
 2022 31 0 20.4
 2022 31 2 33.2
 2022 31 4 42.5
 2022 31 6 57.9
 2022 31 8 55.4
 2022 31 10 45.5
 2022 31 12 27.8
 2022 31 14 17.6
 2022 31 16 11.4
 2022 31 18 9.3
 2022 31 20 7.8
 2022 31 22 7.4
 2022 32 0 21.6
 2022 32 2 34.0
 2022 32 4 42.4
 2022 32 6 43.0
 2022 32 8 35.8
 2022 32 10 30.9
 2022 32 12 24.6
 2022 32 14 16.2
 2022 32 16 11.1
 2022 32 18 8.9
 2022 32 20 7.5
 2022 32 22 6.7
 2022 33 0 21.8
 2022 33 2 39.4
 2022 33 4 52.1
 2022 33 6 59.0
 2022 33 8 56.9
 2022 33 10 49.2
 2022 33 12 34.2
 2022 33 14 21.8
 2022 33 16 14.7
 2022 33 18 11.8
 2022 33 20 9.5
 2022 33 22 7.1
 2022 34 0 21.2
 2022 34 2 29.6
 2022 34 4 43.0
 2022 34 6 47.1
 2022 34 8 44.8
 2022 34 10 45.0
 2022 34 12 37.5
 2022 34 14 23.1
 2022 34 16 13.8
 2022 34 18 11.4
 2022 34 20 9.2
 2022 34 22 8.4
 2022 35 0 27.3
 2022 35 2 37.5
 2022 35 4 48.6
 2022 35 6 46.6
 2022 35 8 41.5
 2022 35 10 34.1
 2022 35 12 28.7
 2022 35 14 21.2
 2022 35 16 15.9
 2022 35 18 11.3
 2022 35 20 7.7
 2022 35 22 9.0
 2022 36 0 20.4
 2022 36 2 33.7
 2022 36 4 52.1
 2022 36 6 59.3
 2022 36 8 52.2
 2022 36 10 34.8
 2022 36 12 23.5
 2022 36 14 13.3
 2022 36 16 10.1
 2022 36 18 8.9
 2022 36 20 7.0
 2022 36 22 6.6
 2022 37 0 17.4
 2022 37 2 33.0
 2022 37 4 44.6
 2022 37 6 56.8
 2022 37 8 57.6
 2022 37 10 45.3
 2022 37 12 33.8
 2022 37 14 21.3
 2022 37 16 13.5
 2022 37 18 9.7
 2022 37 20 7.8
 2022 37 22 7.9
 2022 38 0 17.7
 2022 38 2 27.8
 2022 38 4 43.5
 2022 38 6 55.8
 2022 38 8 56.5
 2022 38 10 50.7
 2022 38 12 38.6
 2022 38 14 23.7
 2022 38 16 13.6
 2022 38 18 11.1
 2022 38 20 8.9
 2022 38 22 7.3
 2022 39 0 17.8
 2022 39 2 29.2
 2022 39 4 43.6
 2022 39 6 48.3
 2022 39 8 50.9
 2022 39 10 50.4
 2022 39 12 37.2
 2022 39 14 22.5
 2022 39 16 16.0
 2022 39 18 12.4
 2022 39 20 9.2
 2022 39 22 8.1
 2022 40 0 19.0
 2022 40 2 35.6
 2022 40 4 48.8
 2022 40 6 52.0
 2022 40 8 51.2
 2022 40 10 38.6
 2022 40 12 29.7
 2022 40 14 17.2
 2022 40 16 9.9
 2022 40 18 8.6
 2022 40 20 8.1
 2022 40 22 8.1
 2022 41 0 18.5
 2022 41 2 30.1
 2022 41 4 43.9
 2022 41 6 58.1
 2022 41 8 59.4
 2022 41 10 56.2
 2022 41 12 35.1
 2022 41 14 19.7
 2022 41 16 11.7
 2022 41 18 9.9
 2022 41 20 9.4
 2022 41 22 10.4
 2022 42 0 25.1
 2022 42 2 33.6
 2022 42 4 41.3
 2022 42 6 45.9
 2022 42 8 41.1
 2022 42 10 42.5
 2022 42 12 34.9
 2022 42 14 18.7
 2022 42 16 12.4
 2022 42 18 11.5
 2022 42 20 9.4
 2022 42 22 10.1
 2022 43 0 21.0
 2022 43 2 29.5
 2022 43 4 47.8
 2022 43 6 60.2
 2022 43 8 68.9
 2022 43 10 64.8
 2022 43 12 43.4
 2022 43 14 26.2
 2022 43 16 17.8
 2022 43 18 14.6
 2022 43 20 10.6
 2022 43 22 10.7
 2022 44 0 21.0
 2022 44 2 31.1
 2022 44 4 40.5
 2022 44 6 50.0
 2022 44 8 54.0
 2022 44 10 54.9
 2022 44 12 39.6
 2022 44 14 26.5
 2022 44 16 19.3
 2022 44 18 18.1
 2022 44 20 11.2
 2022 44 22 9.6
 2022 45 0 21.6
 2022 45 2 32.4
 2022 45 4 46.4
 2022 45 6 61.2
 2022 45 8 59.0
 2022 45 10 56.2
 2022 45 12 34.8
 2022 45 14 22.5
 2022 45 16 17.0
 2022 45 18 13.6
 2022 45 20 10.4
 2022 45 22 9.0
 2022 46 0 22.8
 2022 46 2 37.7
 2022 46 4 46.2
 2022 46 6 47.4
 2022 46 8 45.2
 2022 46 10 39.0
 2022 46 12 32.7
 2022 46 14 21.5
 2022 46 16 15.2
 2022 46 18 13.1
 2022 46 20 9.7
 2022 46 22 7.8
 2022 47 0 20.9
 2022 47 2 39.1
 2022 47 4 60.1
 2022 47 6 61.0
 2022 47 8 57.8
 2022 47 10 46.8
 2022 47 12 31.9
 2022 47 14 18.2
 2022 47 16 13.2
 2022 47 18 12.1
 2022 47 20 7.8
 2022 47 22 6.8
 2022 48 0 22.9
 2022 48 2 38.7
 2022 48 4 46.6
 2022 48 6 48.1
 2022 48 8 44.1
 2022 48 10 38.9
 2022 48 12 24.0
 2022 48 14 17.1
 2022 48 16 13.9
 2022 48 18 12.1
 2022 48 20 8.3
 2022 48 22 6.4
 2022 49 0 19.0
 2022 49 2 38.3
 2022 49 4 57.3
 2022 49 6 66.3
 2022 49 8 58.5
 2022 49 10 45.6
 2022 49 12 29.8
 2022 49 14 16.9
 2022 49 16 12.8
 2022 49 18 10.5
 2022 49 20 7.1
 2022 49 22 7.3
 2022 50 0 17.3
 2022 50 2 33.5
 2022 50 4 49.8
 2022 50 6 55.0
 2022 50 8 44.9
 2022 50 10 41.6
 2022 50 12 32.6
 2022 50 14 19.5
 2022 50 16 13.5
 2022 50 18 9.6
 2022 50 20 7.9
 2022 50 22 7.5
 2022 51 0 19.2
 2022 51 2 34.4
 2022 51 4 45.5
 2022 51 6 54.9
 2022 51 8 53.9
 2022 51 10 51.7
 2022 51 12 39.7
 2022 51 14 23.3
 2022 51 16 14.1
 2022 51 18 11.4
 2022 51 20 9.7
 2022 51 22 8.4
 2022 52 0 16.9
 2022 52 2 28.2
 2022 52 4 42.3
 2022 52 6 47.8
 2022 52 8 44.2
 2022 52 10 42.2
 2022 52 12 29.7
 2022 52 14 18.5
 2022 52 16 13.1
 2022 52 18 10.4
 2022 52 20 8.2
 2022 52 22 6.9
 2022 53 0 20.3
 2022 53 2 36.8
 2022 53 4 57.1
 2022 53 6 60.7
 2022 53 8 53.3
 2022 53 10 43.1
 2022 53 12 28.3
 2022 53 14 15.9
 2022 53 16 12.6
 2022 53 18 10.6
 2022 53 20 7.3
 2022 53 22 6.8
 2022 54 0 19.3
 2022 54 2 32.1
 2022 54 4 52.0
 2022 54 6 65.4
 2022 54 8 60.3
 2022 54 10 47.2
 2022 54 12 31.4
 2022 54 14 17.0
 2022 54 16 11.2
 2022 54 18 10.6
 2022 54 20 9.3
 2022 54 22 9.2
 2022 55 0 19.4
 2022 55 2 31.7
 2022 55 4 45.6
 2022 55 6 53.6
 2022 55 8 52.9
 2022 55 10 41.8
 2022 55 12 28.3
 2022 55 14 14.9
 2022 55 16 11.1
 2022 55 18 10.1
 2022 55 20 8.2
 2022 55 22 8.0
 2022 56 0 19.0
 2022 56 2 35.7
 2022 56 4 58.7
 2022 56 6 68.3
 2022 56 8 61.8
 2022 56 10 48.7
 2022 56 12 31.6
 2022 56 14 18.5
 2022 56 16 14.8
 2022 56 18 12.1
 2022 56 20 7.8
 2022 56 22 7.1
 2022 57 0 19.6
 2022 57 2 36.2
 2022 57 4 55.0
 2022 57 6 60.0
 2022 57 8 51.5
 2022 57 10 40.2
 2022 57 12 35.0
 2022 57 14 23.5
 2022 57 16 17.9
 2022 57 18 13.5
 2022 57 20 8.8
 2022 57 22 7.0
 2022 58 0 18.2
 2022 58 2 31.8
 2022 58 4 47.3
 2022 58 6 54.2
 2022 58 8 47.4
 2022 58 10 34.8
 2022 58 12 28.1
 2022 58 14 21.4
 2022 58 16 16.8
 2022 58 18 12.2
 2022 58 20 9.4
 2022 58 22 9.1
 2022 59 0 20.4
 2022 59 2 34.7
 2022 59 4 49.4
 2022 59 6 55.4
 2022 59 8 46.5
 2022 59 10 35.1
 2022 59 12 29.1
 2022 59 14 18.6
 2022 59 16 13.7
 2022 59 18 11.3
 2022 59 20 8.8
 2022 59 22 8.7
 2022 60 0 21.7
 2022 60 2 39.3
 2022 60 4 53.9
 2022 60 6 60.3
 2022 60 8 55.8
 2022 60 10 43.9
 2022 60 12 34.2
 2022 60 14 24.2
 2022 60 16 19.1
 2022 60 18 13.3
 2022 60 20 8.1
 2022 60 22 7.0
 2022 61 0 18.3
 2022 61 2 34.6
 2022 61 4 53.9
 2022 61 6 63.3
 2022 61 8 57.3
 2022 61 10 46.4
 2022 61 12 36.9
 2022 61 14 27.9
 2022 61 16 19.2
 2022 61 18 14.6
 2022 61 20 10.0
 2022 61 22 7.7
 2022 62 0 18.9
 2022 62 2 37.6
 2022 62 4 63.9
 2022 62 6 69.9
 2022 62 8 57.6
 2022 62 10 44.9
 2022 62 12 38.1
 2022 62 14 27.7
 2022 62 16 20.4
 2022 62 18 16.5
 2022 62 20 9.8
 2022 62 22 7.3
 2022 63 0 18.2
 2022 63 2 31.4
 2022 63 4 53.5
 2022 63 6 67.3
 2022 63 8 59.2
 2022 63 10 50.8
 2022 63 12 39.8
 2022 63 14 24.6
 2022 63 16 15.8
 2022 63 18 13.0
 2022 63 20 11.5
 2022 63 22 11.3
 2022 64 0 24.1
 2022 64 2 40.7
 2022 64 4 63.2
 2022 64 6 73.1
 2022 64 8 69.6
 2022 64 10 57.7
 2022 64 12 47.4
 2022 64 14 34.9
 2022 64 16 26.7
 2022 64 18 19.5
 2022 64 20 11.1
 2022 64 22 10.9
 2022 65 0 26.1
 2022 65 2 43.4
 2022 65 4 60.4
 2022 65 6 75.7
 2022 65 8 74.9
 2022 65 10 69.7
 2022 65 12 45.8
 2022 65 14 24.9
 2022 65 16 20.2
 2022 65 18 14.2
 2022 65 20 8.8
 2022 65 22 9.2
 2022 66 0 22.5
 2022 66 2 40.1
 2022 66 4 61.0
 2022 66 6 68.7
 2022 66 8 63.0
 2022 66 10 58.9
 2022 66 12 46.7
 2022 66 14 31.2
 2022 66 16 22.1
 2022 66 18 17.4
 2022 66 20 14.8
 2022 66 22 13.4
 2022 67 0 26.7
 2022 67 2 44.9
 2022 67 4 66.7
 2022 67 6 75.7
 2022 67 8 73.1
 2022 67 10 68.5
 2022 67 12 53.4
 2022 67 14 28.2
 2022 67 16 19.2
 2022 67 18 15.8
 2022 67 20 10.2
 2022 67 22 8.9
 2022 68 0 20.4
 2022 68 2 36.6
 2022 68 4 60.3
 2022 68 6 74.5
 2022 68 8 75.7
 2022 68 10 68.6
 2022 68 12 48.3
 2022 68 14 31.9
 2022 68 16 21.5
 2022 68 18 16.9
 2022 68 20 9.6
 2022 68 22 9.2
 2022 69 0 22.0
 2022 69 2 37.1
 2022 69 4 57.1
 2022 69 6 68.8
 2022 69 8 72.8
 2022 69 10 66.3
 2022 69 12 53.7
 2022 69 14 36.7
 2022 69 16 27.3
 2022 69 18 21.5
 2022 69 20 12.8
 2022 69 22 12.2
 2022 70 0 24.8
 2022 70 2 48.8
 2022 70 4 68.9
 2022 70 6 79.7
 2022 70 8 81.8
 2022 70 10 69.5
 2022 70 12 52.4
 2022 70 14 32.8
 2022 70 16 22.3
 2022 70 18 21.3
 2022 70 20 9.9
 2022 70 22 10.0
 2022 71 0 24.8
 2022 71 2 45.4
 2022 71 4 62.7
 2022 71 6 78.2
 2022 71 8 85.9
 2022 71 10 75.6
 2022 71 12 64.7
 2022 71 14 46.7
 2022 71 16 31.6
 2022 71 18 20.9
 2022 71 20 11.4
 2022 71 22 11.0
 2022 72 0 23.5
 2022 72 2 41.0
 2022 72 4 60.3
 2022 72 6 74.8
 2022 72 8 68.8
 2022 72 10 59.2
 2022 72 12 55.4
 2022 72 14 41.9
 2022 72 16 34.3
 2022 72 18 21.9
 2022 72 20 14.8
 2022 72 22 16.7
 2022 73 0 37.6
 2022 73 2 50.6
 2022 73 4 57.2
 2022 73 6 68.6
 2022 73 8 73.7
 2022 73 10 62.2
 2022 73 12 50.2
 2022 73 14 40.8
 2022 73 16 31.8
 2022 73 18 19.7
 2022 73 20 10.1
 2022 73 22 11.5
 2022 74 0 25.2
 2022 74 2 42.9
 2022 74 4 63.6
 2022 74 6 71.7
 2022 74 8 66.0
 2022 74 10 54.1
 2022 74 12 47.0
 2022 74 14 31.6
 2022 74 16 22.5
 2022 74 18 18.5
 2022 74 20 9.9
 2022 74 22 11.3
 2022 75 0 24.3
 2022 75 2 47.1
 2022 75 4 68.1
 2022 75 6 82.4
 2022 75 8 72.9
 2022 75 10 48.5
 2022 75 12 38.3
 2022 75 14 27.1
 2022 75 16 22.1
 2022 75 18 18.3
 2022 75 20 10.3
 2022 75 22 11.4
 2022 76 0 22.9
 2022 76 2 46.6
 2022 76 4 69.4
 2022 76 6 79.7
 2022 76 8 76.1
 2022 76 10 54.9
 2022 76 12 44.0
 2022 76 14 32.7
 2022 76 16 23.7
 2022 76 18 19.2
 2022 76 20 8.9
 2022 76 22 9.7
 2022 77 0 22.8
 2022 77 2 42.6
 2022 77 4 63.3
 2022 77 6 68.4
 2022 77 8 63.3
 2022 77 10 47.7
 2022 77 12 40.6
 2022 77 14 26.5
 2022 77 16 20.5
 2022 77 18 18.3
 2022 77 20 10.3
 2022 77 22 9.9
 2022 78 0 20.6
 2022 78 2 36.5
 2022 78 4 60.8
 2022 78 6 68.7
 2022 78 8 65.6
 2022 78 10 51.9
 2022 78 12 40.9
 2022 78 14 28.1
 2022 78 16 21.1
 2022 78 18 19.0
 2022 78 20 10.1
 2022 78 22 10.3
 2022 79 0 20.7
 2022 79 2 34.5
 2022 79 4 56.4
 2022 79 6 65.7
 2022 79 8 66.9
 2022 79 10 54.6
 2022 79 12 41.8
 2022 79 14 27.7
 2022 79 16 20.5
 2022 79 18 18.2
 2022 79 20 11.4
 2022 79 22 10.7
 2022 80 0 20.6
 2022 80 2 37.4
 2022 80 4 60.5
 2022 80 6 69.7
 2022 80 8 63.7
 2022 80 10 52.8
 2022 80 12 43.1
 2022 80 14 29.4
 2022 80 16 21.0
 2022 80 18 16.9
 2022 80 20 10.2
 2022 80 22 10.8
 2022 81 0 22.6
 2022 81 2 39.8
 2022 81 4 66.3
 2022 81 6 72.8
 2022 81 8 65.7
 2022 81 10 54.3
 2022 81 12 46.3
 2022 81 14 37.2
 2022 81 16 30.1
 2022 81 18 24.0
 2022 81 20 15.3
 2022 81 22 12.4
 2022 82 0 24.4
 2022 82 2 40.1
 2022 82 4 62.4
 2022 82 6 75.0
 2022 82 8 70.8
 2022 82 10 56.1
 2022 82 12 43.0
 2022 82 14 35.9
 2022 82 16 31.1
 2022 82 18 22.5
 2022 82 20 10.1
 2022 82 22 10.7
 2022 83 0 24.7
 2022 83 2 42.2
 2022 83 4 56.8
 2022 83 6 71.4
 2022 83 8 69.5
 2022 83 10 51.1
 2022 83 12 35.8
 2022 83 14 30.1
 2022 83 16 24.3
 2022 83 18 14.7
 2022 83 20 9.3
 2022 83 22 10.3
 2022 84 0 25.1
 2022 84 2 40.0
 2022 84 4 59.2
 2022 84 6 71.8
 2022 84 8 71.7
 2022 84 10 54.0
 2022 84 12 40.6
 2022 84 14 31.1
 2022 84 16 23.9
 2022 84 18 16.1
 2022 84 20 9.2
 2022 84 22 11.0
 2022 85 0 24.3
 2022 85 2 40.4
 2022 85 4 57.7
 2022 85 6 57.0
 2022 85 8 51.9
 2022 85 10 46.2
 2022 85 12 37.4
 2022 85 14 28.6
 2022 85 16 24.6
 2022 85 18 16.8
 2022 85 20 9.2
 2022 85 22 11.5
 2022 86 0 25.9
 2022 86 2 43.3
 2022 86 4 65.7
 2022 86 6 77.3
 2022 86 8 82.0
 2022 86 10 61.4
 2022 86 12 45.8
 2022 86 14 38.2
 2022 86 16 31.6
 2022 86 18 16.9
 2022 86 20 9.8
 2022 86 22 12.0
 2022 87 0 29.4
 2022 87 2 53.1
 2022 87 4 76.3
 2022 87 6 80.8
 2022 87 8 74.3
 2022 87 10 62.8
 2022 87 12 52.9
 2022 87 14 37.5
 2022 87 16 32.2
 2022 87 18 25.1
 2022 87 20 9.7
 2022 87 22 11.5
 2022 88 0 27.3
 2022 88 2 50.9
 2022 88 4 80.1
 2022 88 6 92.3
 2022 88 8 93.3
 2022 88 10 79.7
 2022 88 12 60.4
 2022 88 14 46.2
 2022 88 16 39.5
 2022 88 18 31.5
 2022 88 20 12.4
 2022 88 22 13.5
 2022 89 0 30.2
 2022 89 2 58.0
 2022 89 4 81.4
 2022 89 6 86.1
 2022 89 8 89.5
 2022 89 10 74.2
 2022 89 12 58.3
 2022 89 14 45.6
 2022 89 16 41.3
 2022 89 18 26.7
 2022 89 20 11.4
 2022 89 22 13.1
 2022 90 0 29.0
 2022 90 2 52.3
 2022 90 4 81.3
 2022 90 6 93.6
 2022 90 8 94.4
 2022 90 10 66.0
 2022 90 12 47.0
 2022 90 14 35.1
 2022 90 16 33.0
 2022 90 18 25.5
 2022 90 20 16.1
 2022 90 22 16.3
